"utt_id","utt_id_role","speaker","child_id","session_id","utterance","utterance_clean","word_count","morph_count","utt_syllables_basic","utt_syllables_lenient","utt_syllables_strictY","utt_syllables_le","n_alpha_words","file","line_no"
15459,15442,"MOT","Ethan",21,"Little Bird's right here .","Little Bird's right here.",4,5,4,6,4,5,4,"Ethan/010820.cha",125
15460,15443,"MOT","Ethan",21,"flew over to Bear's window . 135191_141765","flew over to Bear's window.",5,7,7,7,7,7,5,"Ethan/010820.cha",128
15461,15444,"MOT","Ethan",21,"why , it's a rainbow , said Little Bird . 141765_144900","why it's a rainbow said Little Bird.",7,11,8,9,8,9,7,"Ethan/010820.cha",131
15462,15445,"MOT","Ethan",21,"come on , let's go find the pot of gold . 144900_148963","come on let's go find the pot of gold.",9,11,9,10,9,9,9,"Ethan/010820.cha",134
15463,15446,"MOT","Ethan",21,"pot of gold , said Bear , what are you talking about ? 148963_153100","pot of gold said Bear what are you talking about?",10,13,12,12,12,12,10,"Ethan/010820.cha",137
15464,15447,"MOT","Ethan",21,"don't you know , replied Little Bird .","don't you know replied Little Bird.",6,9,7,8,7,8,6,"Ethan/010820.cha",140
15465,15448,"MOT","Ethan",21,"they say there's a pot of gold at the end of the rainbow . 153100_161370","they say there's a pot of gold at the end of the rainbow.",13,14,15,15,16,15,13,"Ethan/010820.cha",143
15466,15449,"MOT","Ethan",21,"what nonsense , said Bear .","what nonsense said Bear.",4,6,5,6,5,5,4,"Ethan/010820.cha",146
15467,15450,"MOT","Ethan",21,"the sky is on fire and all you can do is talk about gold . 161370_169663","the sky is on fire and all you can do is talk about gold.",14,14,15,16,15,15,14,"Ethan/010820.cha",149
15468,15451,"MOT","Ethan",21,"and he picked up an empty honey pot and ran outside .","and he picked up an empty honey pot and ran outside.",11,13,15,16,16,15,11,"Ethan/010820.cha",152
15469,15452,"MOT","Ethan",21,"it's a honey pot ! 169663_175921","it's a honey pot!",4,5,5,5,6,5,4,"Ethan/010820.cha",155
15470,15453,"MOT","Ethan",21,"just like Pooh likes honey . 175921_179710","just like Pooh likes honey.",5,5,7,8,8,7,5,"Ethan/010820.cha",158
15471,15454,"MOT","Ethan",21,"this bear likes honey too . 179710_181638","this bear likes honey too.",5,5,7,7,8,7,5,"Ethan/010820.cha",161
15472,15455,"MOT","Ethan",21,"at the pond Bear filled the pot with water . 181638_185523","at the pond Bear filled the pot with water.",9,10,11,11,11,11,9,"Ethan/010820.cha",164
15473,15456,"MOT","Ethan",21,"then he ran toward the rainbow . 185523_188783","then he ran toward the rainbow.",6,7,8,8,8,8,6,"Ethan/010820.cha",167
15474,15457,"MOT","Ethan",21,"he ran and he ran and he ran . 188783_195568","he ran and he ran and he ran.",8,11,8,8,8,8,8,"Ethan/010820.cha",170
15475,15458,"MOT","Ethan",21,"what's that ?","what's that?",2,3,2,2,2,2,2,"Ethan/010820.cha",173
15476,15459,"MOT","Ethan",21,"what's that guy ?","what's that guy?",3,4,3,3,3,3,3,"Ethan/010820.cha",176
15477,15460,"MOT","Ethan",21,"yeah , turtle !","yeah turtle!",2,3,2,3,2,3,2,"Ethan/010820.cha",184
15478,15461,"MOT","Ethan",21,"look , Bear , said Little Bird , the rainbow ends right by that tree . 204530_210833","look Bear said Little Bird the rainbow ends right by that tree.",12,16,13,14,13,14,12,"Ethan/010820.cha",187
15479,15462,"MOT","Ethan",21,"what are those ?","what are those?",3,3,3,4,3,3,3,"Ethan/010820.cha",190
15480,15463,"MOT","Ethan",21,"swans .","swans.",1,1,1,1,1,1,1,"Ethan/010820.cha",198
15481,15464,"MOT","Ethan",21,"like we saw today yesterday . 214613_216628","like we saw today yesterday.",5,6,8,9,10,8,5,"Ethan/010820.cha",201
15482,15465,"MOT","Ethan",21,"but Bear wasn't listening .","but Bear wasn't listening.",4,6,6,6,6,6,4,"Ethan/010820.cha",204
15483,15466,"MOT","Ethan",21,"he was busy climbing a hill . 216628_221065","he was busy climbing a hill.",6,7,8,8,8,8,6,"Ethan/010820.cha",207
15484,15467,"MOT","Ethan",21,"when he gotta the top , he threw water at the rainbow . 221065_226103","when he gotta the top he threw water at the rainbow.",11,15,14,14,14,14,11,"Ethan/010820.cha",210
15485,15468,"MOT","Ethan",21,"there he goes , he's throwing water at it . 226103_231995","there he goes he's throwing water at it.",8,10,10,11,10,10,8,"Ethan/010820.cha",213
15486,15469,"MOT","Ethan",21,"just then , the rainbow faded away .","just then the rainbow faded away.",6,8,9,9,10,10,6,"Ethan/010820.cha",216
15487,15470,"MOT","Ethan",21,"it's going , going , going , gone ! 231995_243375","it's going going going gone!",5,9,5,6,5,5,5,"Ethan/010820.cha",219
15488,15471,"MOT","Ethan",21,"Little Bird chirped . 243375_248793","Little Bird chirped.",3,4,4,5,4,5,3,"Ethan/010820.cha",222
15489,15472,"MOT","Ethan",21,"look Bear , I found the gold ! 248793_252165","look Bear I found the gold!",6,8,6,6,6,6,6,"Ethan/010820.cha",225
15490,15473,"MOT","Ethan",21,"Bear went to the tree . 252165_255570","Bear went to the tree.",5,6,5,5,5,5,5,"Ethan/010820.cha",228
15491,15474,"MOT","Ethan",21,"inside , he found lots_of golden honey . 255570_260654","inside he found lots_of golden honey.",7,8,10,11,11,10,7,"Ethan/010820.cha",231
15492,15475,"MOT","Ethan",21,"he filled his pot . 260654_264436","he filled his pot.",4,5,5,5,5,5,4,"Ethan/010820.cha",234
15493,15476,"MOT","Ethan",21,"and took it home . 264436_266763","and took it home.",4,5,4,5,4,4,4,"Ethan/010820.cha",237
15494,15477,"MOT","Ethan",21,"that night Little Bird came over . 266763_270500","that night Little Bird came over.",6,7,7,9,7,8,6,"Ethan/010820.cha",240
15495,15478,"MOT","Ethan",21,"Bear made honeycakes . 270500_273965","Bear made honeycakes.",3,4,6,7,6,6,3,"Ethan/010820.cha",243
15496,15479,"MOT","Ethan",21,"after dinner they went for a boat ride . 273965_277893","after dinner they went for a boat ride.",8,9,10,11,11,10,8,"Ethan/010820.cha",246
15497,15480,"MOT","Ethan",21,"for a long while they were very quiet . 277893_283095","for a long while they were very quiet.",8,9,9,11,10,9,8,"Ethan/010820.cha",249
15498,15481,"MOT","Ethan",21,"Little Bird said , so it was a rainbow !","Little Bird said so it was a rainbow!",8,11,9,10,9,10,8,"Ethan/010820.cha",252
15499,15482,"MOT","Ethan",21,"and I found the pot of gold ! 283095_289915","and I found the pot of gold!",7,8,7,7,7,7,7,"Ethan/010820.cha",255
15500,15483,"MOT","Ethan",21,"oh no it wasn't , replied Bear .","oh no it wasn't replied Bear.",6,10,7,7,7,7,6,"Ethan/010820.cha",258
15501,15484,"MOT","Ethan",21,"it was a sky fire . 289915_295638","it was a sky fire.",5,6,5,6,5,5,5,"Ethan/010820.cha",261
15502,15485,"MOT","Ethan",21,"and I put it out . 295638_297971","and I put it out.",5,6,5,5,5,5,5,"Ethan/010820.cha",264
15503,15486,"MOT","Ethan",21,"the end . 297971_300986","the end.",2,2,2,2,2,2,2,"Ethan/010820.cha",267
15504,15487,"MOT","Ethan",21,"you like that story ? 300986_304433","you like that story?",4,4,5,6,5,5,4,"Ethan/010820.cha",270
15505,15488,"MOT","Ethan",21,"it's right here , sweetie .","it's right here sweetie.",4,6,4,6,4,4,4,"Ethan/010820.cha",278
15506,15489,"MOT","Ethan",21,"would you like another bear candy ? 319235_324593","would you like another bear candy?",6,6,9,10,9,9,6,"Ethan/010820.cha",284
15507,15490,"MOT","Ethan",21,"mhm ?","mhm?",1,1,1,1,1,1,1,"Ethan/010820.cha",287
15508,15491,"MOT","Ethan",21,"no , you hafta wear your backpack . 324593_329656","no you hafta wear your backpack.",6,7,8,8,8,8,6,"Ethan/010820.cha",291
15509,15492,"MOT","Ethan",21,"leave the backpack on , but I'll get you a bear candy , okay ? 329656_339568","leave the backpack on but I'll get you a bear candy okay?",12,15,15,16,16,15,12,"Ethan/010820.cha",294
15510,15493,"MOT","Ethan",21,"is it uncomfortable for you ?","is it uncomfortable for you?",5,5,8,9,8,9,5,"Ethan/010820.cha",297
15511,15494,"MOT","Ethan",21,"mkay [: okay] .","mkay.",1,1,1,1,2,1,1,"Ethan/010820.cha",305
15512,15495,"MOT","Ethan",21,"I'll untangle it .","I'll untangle it.",3,4,4,5,4,5,3,"Ethan/010820.cha",311
15513,15496,"MOT","Ethan",21,"I'm trying to get it off , there you go .","I'm trying to get it off there you go.",9,11,9,10,9,9,9,"Ethan/010820.cha",317
15514,15497,"MOT","Ethan",21,"there we go . 359298_363371","there we go.",3,3,3,4,3,3,3,"Ethan/010820.cha",320
15515,15498,"MOT","Ethan",21,"xxx okay , you're tangled up , that's all .","okay you're tangled up that's all.",6,11,8,9,9,8,6,"Ethan/010820.cha",323
15516,15499,"MOT","Ethan",21,"there we go . 363371_368373","there we go.",3,3,3,4,3,3,3,"Ethan/010820.cha",326
15517,15500,"MOT","Ethan",21,"keep that one on , though .","keep that one on though.",5,6,5,5,5,5,5,"Ethan/010820.cha",329
15518,15501,"MOT","Ethan",21,"okay .","okay.",1,1,2,2,3,2,1,"Ethan/010820.cha",337
15519,15502,"MOT","Ethan",21,"look !","look!",1,1,1,1,1,1,1,"Ethan/010820.cha",340
15520,15503,"MOT","Ethan",21,"look at that light ! 372838_377903","look at that light!",4,4,4,4,4,4,4,"Ethan/010820.cha",343
15521,15504,"MOT","Ethan",21,"it's a little black box ! 377903_382573","it's a little black box!",5,6,5,6,5,6,5,"Ethan/010820.cha",346
15522,15505,"MOT","Ethan",21,"should we put it in your pocket ?","should we put it in your pocket?",7,7,8,8,8,8,7,"Ethan/010820.cha",352
15523,15506,"MOT","Ethan",21,"should we hook it to you right here ?","should we hook it to you right here?",8,8,8,9,8,8,8,"Ethan/010820.cha",355
15524,15507,"MOT","Ethan",21,"let's see +... 392900_402630","let's see.",2,4,2,2,2,2,2,"Ethan/010820.cha",358
15525,15508,"MOT","Ethan",21,"there we go . 402631_407706","there we go.",3,3,3,4,3,3,3,"Ethan/010820.cha",361
15526,15509,"MOT","Ethan",21,"it's just a little black box !","it's just a little black box!",6,7,6,7,6,7,6,"Ethan/010820.cha",367
15527,15510,"MOT","Ethan",21,"now you're like a robot . 410498_412233","now you're like a robot.",5,6,6,8,6,6,5,"Ethan/010820.cha",370
15528,15511,"MOT","Ethan",21,"you have a little black box . 412233_413901","you have a little black box.",6,6,6,8,6,7,6,"Ethan/010820.cha",373
15529,15512,"MOT","Ethan",21,"bleep , bleep , twonk@o !","bleep bleep twonk!",3,5,3,3,3,3,3,"Ethan/010820.cha",381
15530,15513,"MOT","Ethan",21,"bleep , bleep , twonk@o !","bleep bleep twonk!",3,5,3,3,3,3,3,"Ethan/010820.cha",384
15531,15514,"MOT","Ethan",21,"cute !","cute!",1,1,1,2,1,1,1,"Ethan/010820.cha",387
15532,15515,"MOT","Ethan",21,"that looks cute ! 420103_425168","that looks cute!",3,3,3,4,3,3,3,"Ethan/010820.cha",390
15533,15516,"MOT","Ethan",21,"it's okay . 425168_428333","it's okay.",2,3,3,3,4,3,2,"Ethan/010820.cha",393
15534,15517,"MOT","Ethan",21,"mommy has one too . 428333_430460","mommy has one too.",4,4,5,5,5,5,4,"Ethan/010820.cha",396
15535,15518,"MOT","Ethan",21,"mommy has one too . 430460_435698","mommy has one too.",4,4,5,5,5,5,4,"Ethan/010820.cha",399
15536,15519,"MOT","Ethan",21,"let's play a game , or read another book !","let's play a game or read another book!",8,10,10,11,11,10,8,"Ethan/010820.cha",405
15537,15520,"MOT","Ethan",21,"dyou [: do you] wanna find another book in the box over there ? 443165_446046","dyou wanna find another book in the box over there?",10,12,14,15,14,14,10,"Ethan/010820.cha",408
15538,15521,"MOT","Ethan",21,"the blue box ?","the blue box?",3,3,3,3,3,3,3,"Ethan/010820.cha",411
15539,15522,"MOT","Ethan",21,"go find a book .","go find a book.",4,4,4,4,4,4,4,"Ethan/010820.cha",414
15540,15523,"MOT","Ethan",21,"the blue box .","the blue box.",3,3,3,3,3,3,3,"Ethan/010820.cha",417
15541,15524,"MOT","Ethan",21,"we got some new books , from the library . 446046_452968","we got some new books from the library.",8,10,10,11,10,10,8,"Ethan/010820.cha",420
15542,15525,"MOT","Ethan",21,"that is a purple box , yeah .","that is a purple box yeah.",6,7,6,7,6,7,6,"Ethan/010820.cha",428
15543,15526,"MOT","Ethan",21,"and then you have a blue box .","and then you have a blue box.",7,7,7,8,7,7,7,"Ethan/010820.cha",431
15544,15527,"MOT","Ethan",21,"what do you see in the blue box ? 460718_466303","what do you see in the blue box?",8,8,8,8,8,8,8,"Ethan/010820.cha",434
15545,15528,"MOT","Ethan",21,"lots_of books ! 466303_485760","lots_of books!",3,2,3,3,3,3,3,"Ethan/010820.cha",437
15546,15529,"MOT","Ethan",21,"what's that ? 485761_496435","what's that?",2,3,2,2,2,2,2,"Ethan/010820.cha",440
15547,15530,"MOT","Ethan",21,"mhm .","mhm.",1,1,1,1,1,1,1,"Ethan/010820.cha",446
15548,15531,"MOT","Ethan",21,"Sir_Tophamhat . 506570_512698","Sir_Tophamhat.",2,1,4,4,4,4,2,"Ethan/010820.cha",452
15549,15532,"MOT","Ethan",21,"Percy ! 512698_515233","Percy!",1,1,2,2,2,2,1,"Ethan/010820.cha",455
15550,15533,"MOT","Ethan",21,"Toby . 515233_516431","Toby.",1,1,2,2,2,2,1,"Ethan/010820.cha",458
15551,15534,"MOT","Ethan",21,"duck ! 516431_517596","duck!",1,1,1,1,1,1,1,"Ethan/010820.cha",461
15552,15535,"MOT","Ethan",21,"Mavis ! 517596_520516","Mavis!",1,1,2,2,2,2,1,"Ethan/010820.cha",464
15553,15536,"MOT","Ethan",21,"diesel . 520516_522498","diesel.",1,1,2,2,2,2,1,"Ethan/010820.cha",467
15554,15537,"MOT","Ethan",21,"Bill an(d) Ben . 522498_524896","Bill an Ben.",3,3,3,3,3,3,3,"Ethan/010820.cha",470
15555,15538,"MOT","Ethan",21,"Trevor . 524896_532433","Trevor.",1,1,2,2,2,2,1,"Ethan/010820.cha",473
15556,15539,"MOT","Ethan",21,"dyou [: do you] want me to read one of these stories ?","dyou want me to read one of these stories?",9,10,10,11,10,10,9,"Ethan/010820.cha",476
15557,15540,"MOT","Ethan",21,"these are kind of hard ! 532435_542490","these are kind of hard!",5,5,5,6,5,5,5,"Ethan/010820.cha",479
15558,15541,"MOT","Ethan",21,"Thomas , Percy , and the dragon . 542491_545845","Thomas Percy and the dragon.",5,7,8,8,8,8,5,"Ethan/010820.cha",482
15559,15542,"MOT","Ethan",21,"Thomas and Percy are good friends . 545845_551115","Thomas and Percy are good friends.",6,6,8,8,8,8,6,"Ethan/010820.cha",485
15560,15543,"MOT","Ethan",21,"but sometimes Percy teases Thomas about being frightened . 551115_556246","but sometimes Percy teases Thomas about being frightened.",8,9,17,17,17,18,8,"Ethan/010820.cha",488
15561,15544,"MOT","Ethan",21,"he's scared . 556246_562970","he's scared.",2,3,3,3,3,3,2,"Ethan/010820.cha",491
15562,15545,"MOT","Ethan",21,"is that delicious ?","is that delicious?",3,3,5,5,5,5,3,"Ethan/010820.cha",494
15563,15546,"MOT","Ethan",21,"that's right .","that's right.",2,3,2,2,2,2,2,"Ethan/010820.cha",502
15564,15547,"MOT","Ethan",21,"I think I can , I think I can , I think I can .","I think I can I think I can I think I can.",12,14,12,12,12,12,12,"Ethan/010820.cha",505
15565,15548,"MOT","Ethan",21,"who said that ?","who said that?",3,4,3,3,3,3,3,"Ethan/010820.cha",508
15566,15549,"MOT","Ethan",21,"dyou [: do you] remember who said that ? 572770_585565","dyou remember who said that?",5,7,7,7,7,7,5,"Ethan/010820.cha",511
15567,15550,"MOT","Ethan",21,"the little blue engine . 585565_589050","the little blue engine.",4,4,5,7,5,6,4,"Ethan/010820.cha",514
15568,15551,"MOT","Ethan",21,"because the little red engine couldn't make it up the hill . 589050_594501","because the little red engine couldn't make it up the hill.",11,12,13,17,13,14,11,"Ethan/010820.cha",517
15569,15552,"MOT","Ethan",21,"it was too big . 594501_597003","it was too big.",4,5,4,4,4,4,4,"Ethan/010820.cha",520
15570,15553,"MOT","Ethan",21,"so the little blue engine said , I think I can , I think I can , I think I can . 597003_603728","so the little blue engine said I think I can I think I can I think I can.",18,22,19,21,19,20,18,"Ethan/010820.cha",523
15571,15554,"MOT","Ethan",21,"mhm , yes , yeah .","mhm yes yeah.",3,5,3,3,3,3,3,"Ethan/010820.cha",531
15572,15555,"MOT","Ethan",21,"would you like another fruit ? 608588_612568","would you like another fruit?",5,5,7,8,7,7,5,"Ethan/010820.cha",534
15573,15556,"MOT","Ethan",21,"that's the same color .","that's the same color.",4,5,5,6,5,5,4,"Ethan/010820.cha",537
15574,15557,"MOT","Ethan",21,"how (a)bout a different color ? 612568_616365","how bout a different color?",5,5,8,8,8,8,5,"Ethan/010820.cha",540
15575,15558,"MOT","Ethan",21,"dyou [: do you] know who that is ? 616365_620660","dyou know who that is?",5,6,5,5,5,5,5,"Ethan/010820.cha",543
15576,15559,"MOT","Ethan",21,"can you tell ? 620660_623570","can you tell?",3,3,3,3,3,3,3,"Ethan/010820.cha",546
15577,15560,"MOT","Ethan",21,"that's Dizzy . 623570_632100","that's Dizzy.",2,3,3,3,3,3,2,"Ethan/010820.cha",549
15578,15561,"MOT","Ethan",21,"mhm , it's a mixer . 632100_636050","mhm it's a mixer.",4,6,5,5,5,5,4,"Ethan/010820.cha",552
15579,15562,"MOT","Ethan",21,"hm: ? 640531_642166","hm?",1,1,1,1,1,1,1,"Ethan/010820.cha",558
15580,15563,"MOT","Ethan",21,"yeah , Rolly .","yeah Rolly.",2,3,3,3,3,3,2,"Ethan/010820.cha",566
15581,15564,"MOT","Ethan",21,"Rolly's [: Rolly is] a roller . 646323_657500","Rolly's a roller.",3,4,5,5,4,5,3,"Ethan/010820.cha",569
15582,15565,"MOT","Ethan",21,"mhm .","mhm.",1,1,1,1,1,1,1,"Ethan/010820.cha",575
15583,15566,"MOT","Ethan",21,"mhm , there are all your trucks , over there .","mhm there are all your trucks over there.",8,10,9,11,9,9,8,"Ethan/010820.cha",583
15584,15567,"MOT","Ethan",21,"mhm , trucks are machines .","mhm trucks are machines.",4,5,6,6,6,6,4,"Ethan/010820.cha",592
15585,15568,"MOT","Ethan",21,"that's right , sweetie .","that's right sweetie.",3,5,3,4,3,3,3,"Ethan/010820.cha",595
15586,15569,"MOT","Ethan",21,"you wan(t) another one ?","you wan another one?",4,4,6,6,6,6,4,"Ethan/010820.cha",601
15587,15570,"MOT","Ethan",21,"say please . 689055_691108","say please.",2,2,2,3,2,2,2,"Ethan/010820.cha",604
15588,15571,"MOT","Ethan",21,"that's good enough .","that's good enough.",3,4,4,4,4,4,3,"Ethan/010820.cha",613
15589,15572,"MOT","Ethan",21,"that's thank you !","that's thank you!",3,4,3,3,3,3,3,"Ethan/010820.cha",621
15590,15573,"MOT","Ethan",21,"xxx do a puzzle ? 711623_716176","do a puzzle?",3,3,3,4,3,4,3,"Ethan/010820.cha",624
15591,15574,"MOT","Ethan",21,"what's this ? 716176_722766","what's this?",2,3,2,2,2,2,2,"Ethan/010820.cha",627
15592,15575,"MOT","Ethan",21,"it's a +... 728496_734163","it's a.",2,4,2,2,2,2,2,"Ethan/010820.cha",632
15593,15576,"MOT","Ethan",21,"what kind of truck ? 734163_740655","what kind of truck?",4,4,4,4,4,4,4,"Ethan/010820.cha",635
15594,15577,"MOT","Ethan",21,"yeah , it's a garbage truck .","yeah it's a garbage truck.",5,7,6,7,6,6,5,"Ethan/010820.cha",644
15595,15578,"MOT","Ethan",21,"sticky ! 749913_754560","sticky!",1,1,2,2,2,2,1,"Ethan/010820.cha",647
15596,15579,"MOT","Ethan",21,"sticky !","sticky!",1,1,2,2,2,2,1,"Ethan/010820.cha",650
15597,15580,"MOT","Ethan",21,"pe:w !","pe:w!",2,1,2,2,2,2,2,"Ethan/010820.cha",658
15598,15581,"MOT","Ethan",21,"you want the garbage truck ? 761788_768396","you want the garbage truck?",5,5,6,7,6,6,5,"Ethan/010820.cha",661
15599,15582,"MOT","Ethan",21,"that's right , it goes there !","that's right it goes there!",5,7,5,6,5,5,5,"Ethan/010820.cha",669
15600,15583,"MOT","Ethan",21,"very good , perfect !","very good perfect!",3,4,5,5,5,5,3,"Ethan/010820.cha",672
15601,15584,"MOT","Ethan",21,"you wanna put the fire engine back ? 776976_780298","you wanna put the fire engine back?",7,8,9,11,9,9,7,"Ethan/010820.cha",675
15602,15585,"MOT","Ethan",21,"there ya [: you] go . 780298_784768","there ya go.",3,3,3,4,3,3,3,"Ethan/010820.cha",678
15603,15586,"MOT","Ethan",21,"push it a little that way .","push it a little that way.",6,6,6,7,6,7,6,"Ethan/010820.cha",681
15604,15587,"MOT","Ethan",21,"there you go , you did it ! 784768_788831","there you go you did it!",6,8,6,7,6,6,6,"Ethan/010820.cha",684
15605,15588,"MOT","Ethan",21,"some more ?","some more?",2,2,2,4,2,2,2,"Ethan/010820.cha",690
15606,15589,"MOT","Ethan",21,"yup [: yes] , some are red .","yup some are red.",4,5,4,5,4,4,4,"Ethan/010820.cha",699
15607,15590,"MOT","Ethan",21,"what's this ? 817705_830445","what's this?",2,3,2,2,2,2,2,"Ethan/010820.cha",702
15608,15591,"MOT","Ethan",21,"mhm .","mhm.",1,1,1,1,1,1,1,"Ethan/010820.cha",705
15609,15592,"MOT","Ethan",21,"thank you ! 830446_835651","thank you!",2,2,2,2,2,2,2,"Ethan/010820.cha",708
15610,15593,"MOT","Ethan",21,"rum@o um@o um@o um@o um@o um@o , vroom vroom vroom !","rum um um um um um vroom vroom vroom!",9,10,9,9,9,9,9,"Ethan/010820.cha",714
15611,15594,"MOT","Ethan",21,"rum@o um@o um@o um@o vroom !","rum um um um vroom!",5,5,5,5,5,5,5,"Ethan/010820.cha",717
15612,15595,"MOT","Ethan",21,"stop !","stop!",1,1,1,1,1,1,1,"Ethan/010820.cha",720
15613,15596,"MOT","Ethan",21,"back to where it belongs . 844656_853435","back to where it belongs.",5,5,6,7,6,6,5,"Ethan/010820.cha",723
15614,15597,"MOT","Ethan",21,"mhm .","mhm.",1,1,1,1,1,1,1,"Ethan/010820.cha",729
15615,15598,"MOT","Ethan",21,"yup [: yes] , Thomas again .","yup Thomas again.",3,4,5,5,5,5,3,"Ethan/010820.cha",737
15616,15599,"MOT","Ethan",21,"xxx see .","see.",1,1,1,1,1,1,1,"Ethan/010820.cha",745
15617,15600,"MOT","Ethan",21,"it was at night . 875238_881431","it was at night.",4,5,4,4,4,4,4,"Ethan/010820.cha",748
15618,15601,"MOT","Ethan",21,"and suddenly +...","and suddenly.",2,3,4,4,4,4,2,"Ethan/010820.cha",751
15619,15602,"MOT","Ethan",21,"Percy saw a dragon . 881431_887830","Percy saw a dragon.",4,5,6,6,6,6,4,"Ethan/010820.cha",754
15620,15603,"MOT","Ethan",21,"uhoh , what's the dragon doing ? 887830_892765","uhoh what's the dragon doing?",5,7,7,7,7,7,5,"Ethan/010820.cha",757
15621,15604,"MOT","Ethan",21,"and Percy came to talk to Gordon .","and Percy came to talk to Gordon.",7,8,9,10,9,9,7,"Ethan/010820.cha",760
15622,15605,"MOT","Ethan",21,"I'm a busy engine .","I'm a busy engine.",4,5,6,7,6,6,4,"Ethan/010820.cha",763
15623,15606,"MOT","Ethan",21,"I don't have time for you . 892765_903858","I don't have time for you.",6,7,6,8,6,6,6,"Ethan/010820.cha",766
15624,15607,"MOT","Ethan",21,"I've seen a huge dragon !","I've seen a huge dragon!",5,7,6,8,6,6,5,"Ethan/010820.cha",769
15625,15608,"MOT","Ethan",21,"it was covered in lights . 903858_909231","it was covered in lights.",5,7,7,7,7,7,5,"Ethan/010820.cha",772
15626,15609,"MOT","Ethan",21,"Gordon said , you've been in the sun too long . 909231_913576","Gordon said you've been in the sun too long.",9,13,10,11,10,10,9,"Ethan/010820.cha",775
15627,15610,"MOT","Ethan",21,"watch out Percy , or the dragon may gobble you up . 913576_918183","watch out Percy or the dragon may gobble you up.",10,11,12,13,12,13,10,"Ethan/010820.cha",778
15628,15611,"MOT","Ethan",21,"no one believed me , said Percy . 918183_922325","no one believed me said Percy.",6,9,9,9,9,9,6,"Ethan/010820.cha",781
15629,15612,"MOT","Ethan",21,"but Thomas had dressed up like a dragon , so Percy was right . 922325_928433","but Thomas had dressed up like a dragon so Percy was right.",12,16,16,17,16,16,12,"Ethan/010820.cha",784
15630,15613,"MOT","Ethan",21,"another dragon .","another dragon.",2,2,5,5,5,5,2,"Ethan/010820.cha",792
15631,15614,"MOT","Ethan",21,"did you see the dragon ?","did you see the dragon?",5,6,6,6,6,6,5,"Ethan/010820.cha",795
15632,15615,"MOT","Ethan",21,"yeah , it's long .","yeah it's long.",3,5,3,3,3,3,3,"Ethan/010820.cha",803
15633,15616,"MOT","Ethan",21,"dragons are very long .","dragons are very long.",4,4,6,6,6,6,4,"Ethan/010820.cha",806
15634,15617,"MOT","Ethan",21,"here's Thomas again , and +...","here's Thomas again and.",4,7,7,7,7,7,4,"Ethan/010820.cha",809
15635,15618,"MOT","Ethan",21,"who's that ? 948696_954231","who's that?",2,3,2,2,2,2,2,"Ethan/010820.cha",812
15636,15619,"MOT","Ethan",21,"Birdie , and Thomas says , how_about a race , Birdie ?","Birdie and Thomas says how_about a race Birdie?",9,11,11,14,11,11,9,"Ethan/010820.cha",816
15637,15620,"MOT","Ethan",21,"but Birdie +//.","but Birdie.",2,3,2,3,2,2,2,"Ethan/010820.cha",819
15638,15621,"MOT","Ethan",21,"all Birdie could say was , ouch there's a hole in the road . 959385_966036","all Birdie could say was ouch there's a hole in the road.",12,15,13,15,13,13,12,"Ethan/010820.cha",822
15639,15622,"MOT","Ethan",21,"Thomas says , I go fast because I run on the rails . 966036_971965","Thomas says I go fast because I run on the rails.",11,12,13,14,13,13,11,"Ethan/010820.cha",825
15640,15623,"MOT","Ethan",21,"then they ran into the freight cars . 971965_976723","then they ran into the freight cars.",7,8,8,8,9,8,7,"Ethan/010820.cha",828
15641,15624,"MOT","Ethan",21,"Thomas was very cheerful , it's a beautiful day , but James was sick . 976723_987695","Thomas was very cheerful it's a beautiful day but James was sick.",12,17,18,18,18,18,12,"Ethan/010820.cha",831
15642,15625,"MOT","Ethan",21,"Thomas was going faster and faster . 987695_993165","Thomas was going faster and faster.",6,7,9,9,9,9,6,"Ethan/010820.cha",834
15643,15626,"MOT","Ethan",21,"Edward hopped [?] Thomas . 993165_998788","Edward hopped Thomas.",3,4,6,6,6,6,3,"Ethan/010820.cha",837
15644,15627,"MOT","Ethan",21,"there they are , coming into the station . 998788_1005765","there they are coming into the station.",7,8,10,11,11,10,7,"Ethan/010820.cha",840
15645,15628,"MOT","Ethan",21,"there's Donald . 1005765_1007728","there's Donald.",2,3,4,4,4,4,2,"Ethan/010820.cha",843
15646,15629,"MOT","Ethan",21,"there's his duck . 1007728_1013896","there's his duck.",3,4,4,4,4,4,3,"Ethan/010820.cha",846
15647,15630,"MOT","Ethan",21,"there's a nest on the railroad tracks . 1013896_1024328","there's a nest on the railroad tracks.",7,8,9,9,9,9,7,"Ethan/010820.cha",849
15648,15631,"MOT","Ethan",21,"mhm , who's that ?","mhm who's that?",3,5,3,3,3,3,3,"Ethan/010820.cha",857
15649,15632,"MOT","Ethan",21,"there's Birdie again , and there's Trevor . 1032563_1040298","there's Birdie again and there's Trevor.",6,9,10,11,10,10,6,"Ethan/010820.cha",860
15650,15633,"MOT","Ethan",21,"Trevor's [: Trevor is] a tractor . 1040298_1042244","Trevor's a tractor.",3,4,5,5,5,5,3,"Ethan/010820.cha",863
15651,15634,"MOT","Ethan",21,"mhm .","mhm.",1,1,1,1,1,1,1,"Ethan/010820.cha",871
